stereotypy,spectral_centroid_hz,spectral_bandwidth_hz,call_duration_s,decoy_sim_top1,decoy_sim_mean,species,n_recordings,n_shot,shot_strategy,n_heldout_calls,clf_train_acc,perch_version,perch_embed_dim,perch_peak_norm,perch_backend,verifier,encoder_seed,fusion,feature,n_seeds,use_timefilter,use_hard_neg,ap,f1,p,r,fptp,auc,ratio,fa_per_hr,fa_per_hr_r90,ap_sd,f1_sd,p_sd,r_sd,fptp_sd,auc_sd,ratio_sd,fa_per_hr_sd,fa_per_hr_r90_sd
0.3387950360774994,4402.924413003717,2265.8378198896394,0.05013756613756614,0.38960886001586914,0.35879161208868027,barswa,500,5,rated,495,0.8852459016393442,v2,1536,0.25,tf,logreg,2,perch only    (v),pcen,3,False,False,0.5739874177631159,0.7097894449001915,0.7934782608695651,0.6444444444444444,0.2722222222222222,0.7656712962962963,0.37222222222222223,1.0,204.0,0.10459613899328032,0.09508194353505992,0.09039401254909478,0.10747523401196166,0.14174834246858972,0.005665719101966388,0.13965322563977836,0.8660254037844386,81.92527082652825
0.3387950360774994,4402.924413003717,2265.8378198896394,0.05013756613756614,0.38960886001586914,0.35879161208868027,barswa,500,5,rated,495,0.8852459016393442,v2,1536,0.25,tf,logreg,2,p * v,pcen,3,False,False,0.5859917541403319,0.6621218202007753,0.7489226139685959,0.5972222222222222,0.4222222222222222,0.6003472222222221,0.8507337395846287,50.5,202.0,0.13256284461121326,0.10825809778778263,0.12344468333347154,0.11314117696897943,0.4577521567803226,0.04104401666518941,0.08221039069725732,50.072447513577764,75.81061930890685
0.3387950360774994,4402.924413003717,2265.8378198896394,0.05013756613756614,0.38960886001586914,0.35879161208868027,barswa,500,5,rated,495,0.8852459016393442,v2,1536,0.25,tf,logreg,2,p * sqrt(v),pcen,3,False,False,0.5789882380905477,0.6553283002558364,0.7344736978357668,0.5944444444444444,0.42777777777777776,0.576875,0.8654396219375698,52.0,200.5,0.13563073907365747,0.10966896326264391,0.14875920999026426,0.09622504486493764,0.4438885412319595,0.043508981175169235,0.08662981119320713,47.91398543223053,73.21372822087399
0.3387950360774994,4402.924413003717,2265.8378198896394,0.05013756613756614,0.38960886001586914,0.35879161208868027,barswa,500,5,rated,495,0.8852459016393442,v2,1536,0.25,tf,logreg,2,sqrt(p) * v,pcen,3,False,False,0.5948632685492866,0.6726198229249118,0.7754296378327385,0.5972222222222222,0.28888888888888886,0.6350231481481482,0.8315220144905507,46.0,203.5,0.12958371353447742,0.10238659040023199,0.11808783483639504,0.10617508252009109,0.3595264374969652,0.03788958723017774,0.06100119892883125,47.34712240464039,81.00462949733182
0.3387950360774994,4402.924413003717,2265.8378198896394,0.05013756613756614,0.38960886001586914,0.35879161208868027,barswa,500,5,rated,495,0.8852459016393442,v2,1536,0.25,tf,logreg,2,geo mean sqrt(p*v),pcen,3,False,False,0.5859917541403319,0.6621218202007753,0.7489226139685959,0.5972222222222222,0.4222222222222222,0.6003472222222221,0.8507337395846287,50.5,202.0,0.13256284461121326,0.10825809778778263,0.12344468333347154,0.11314117696897943,0.4577521567803226,0.04104401666518941,0.08221039069725732,50.072447513577764,75.81061930890685
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,stage-1 only  (p),pcen,3,False,False,0.7893102159927734,0.7950530342549121,0.9109094982078854,0.7055555555555556,0.044444444444444446,0.7016666666666668,0.6327631761924627,23.5,179.5,0.0038779411795376965,0.0070052707178599825,0.02410530626980545,0.004811252243246928,0.041943524640393054,0.05160857696206497,0.1166484954755472,17.320508075688775,41.60528812542944
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,perch only    (v),pcen,3,False,False,0.7169312880451782,0.80205754413078,0.8284645622216243,0.7777777777777778,0.1611111111111111,0.846712962962963,0.34849773242630383,4.0,181.0,0.042803100106562325,0.01864852111202273,0.009426748022924496,0.03367876570272816,0.00962250448649376,0.02170062035676199,0.10384628411004408,5.678908345800274,42.06245356609621
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,p * v,pcen,3,False,False,0.8069256453950396,0.8087773541933134,0.86695602321617,0.7638888888888888,0.03333333333333333,0.7413888888888889,0.6538025466596894,30.0,180.0,0.015520602141767592,0.0028698622571185065,0.0688978680714903,0.060284817817252,0.03333333333333333,0.05224271908630775,0.11721524725925267,17.298843892006193,39.08644266238615
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,p * sqrt(v),pcen,3,False,False,0.8011440899189496,0.798937583001328,0.8673184232846749,0.75,0.03333333333333333,0.7255092592592592,0.6681232021841939,27.0,178.5,0.013301159971281085,0.0018401602205247534,0.09111909501012389,0.07264831572567793,0.03333333333333333,0.05134933412641626,0.13050197710294734,11.905880899790658,40.277164746292655
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,sqrt(p) * v,pcen,3,False,False,0.8172709822156795,0.8197266929720745,0.8865555483259954,0.7638888888888888,0.03333333333333333,0.7623611111111112,0.6318283166109252,28.0,180.0,0.020475900712726994,0.003487967132688101,0.042972282908778074,0.02678791878053602,0.03333333333333333,0.05047173301297802,0.1488636786846505,26.509432283623127,39.08644266238615
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,0,geo mean sqrt(p*v),pcen,3,False,False,0.8069256453950396,0.8087773541933134,0.86695602321617,0.7638888888888888,0.03333333333333333,0.7413888888888889,0.6538025466596894,30.0,180.0,0.015520602141767592,0.0028698622571185065,0.0688978680714903,0.060284817817252,0.03333333333333333,0.05224271908630775,0.11721524725925267,17.298843892006193,39.08644266238615
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,stage-1 only  (p),pcen,3,False,False,0.6564535564528952,0.7177376391169495,0.7967831224647965,0.6583333333333333,0.18333333333333335,0.6868055555555556,0.6480555555555557,26.5,266.5,0.07426770929856309,0.04456884579070625,0.1158548855358674,0.030046260628866582,0.10408329997330663,0.07568517399908391,0.048421853805135605,2.29128784747792,24.66272491027705
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,perch only    (v),pcen,3,False,False,0.6058424696030524,0.7338234018561888,0.7278109435367499,0.7416666666666667,0.3222222222222222,0.8252777777777777,0.3353284253740181,5.5,270.0,0.01681174610324561,0.014691161450944751,0.04288668417457409,0.022047927592204968,0.04194352464039304,0.04497025122645384,0.06264183290859113,9.526279441628825,24.14021540914662
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,p * v,pcen,3,False,False,0.6674060004593579,0.7310337098336666,0.7596557853910796,0.7055555555555556,0.15555555555555556,0.7290740740740741,0.6918087855297156,36.0,268.5,0.07416316621763869,0.043397286693873736,0.05605055456536598,0.04589642122738419,0.09179284245476836,0.0801892513777416,0.15720342200623796,21.0,23.092206477510977
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,p * sqrt(v),pcen,3,False,False,0.6623104259442265,0.7260037608695645,0.8121866243560062,0.6611111111111111,0.16666666666666666,0.7125925925925926,0.6250595238095238,21.5,268.5,0.07253642850208887,0.04149265975263404,0.10859223013142023,0.029265704869035392,0.0927960727138337,0.07935115970029603,0.04097050228912415,5.267826876426369,23.092206477510977
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,sqrt(p) * v,pcen,3,False,False,0.677967908468219,0.7445876902630458,0.8197496947496946,0.6833333333333332,0.15555555555555556,0.7521296296296297,0.6476129157919795,22.0,268.5,0.0685235809600804,0.038860653754210175,0.014654399225983095,0.05833333333333331,0.09179284245476836,0.08144611698360958,0.17880940883195084,20.143237078483686,23.811761799581316
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,1,geo mean sqrt(p*v),pcen,3,False,False,0.6674060004593579,0.7310337098336666,0.7596557853910796,0.7055555555555556,0.15555555555555556,0.7290740740740741,0.6918087855297156,36.0,268.5,0.07416316621763869,0.043397286693873736,0.05605055456536598,0.04589642122738419,0.09179284245476836,0.0801892513777416,0.15720342200623796,21.0,23.092206477510977
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,stage-1 only  (p),pcen,3,False,False,0.7099973663700684,0.734230240813264,0.8051616327478396,0.6777777777777777,0.12222222222222222,0.693587962962963,0.6466276433053841,19.0,207.5,0.10188745271512602,0.053892747969790905,0.10019791831573929,0.034694433324435545,0.12619796324000607,0.08129469133339381,0.19000418908554484,12.031209415515965,22.9128784747792
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,perch only    (v),pcen,3,False,False,0.6505701541869642,0.7700826506913124,0.7826653533587341,0.7583333333333333,0.24444444444444444,0.8115046296296295,0.3497129348193178,5.5,206.5,0.038757539510807945,0.024079827401855294,0.028938002406273776,0.028867513459481315,0.053575837561071975,0.06036014011678315,0.059115162252487724,7.088723439378913,22.26544407821232
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,p * v,pcen,3,False,False,0.7245041966020808,0.75817236769476,0.8236218178406468,0.7027777777777778,0.08333333333333333,0.7286342592592593,0.6588748974767212,19.0,205.0,0.09128223792171249,0.05137326327906183,0.07516092574643297,0.03367876570272817,0.08819171036881969,0.08582457741807858,0.1629377488494364,9.643650760992955,24.109126902482387
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,p * sqrt(v),pcen,3,False,False,0.7174838282205199,0.7468576655469389,0.811140909355195,0.6944444444444443,0.10555555555555556,0.7141435185185186,0.6649107571360011,18.0,205.5,0.09230966495318799,0.052368611037669786,0.09997723808668656,0.019245008972987525,0.09765775461803859,0.08373008369846681,0.17637753710110407,7.5,23.811761799581316
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,sqrt(p) * v,pcen,3,False,False,0.7347468850427196,0.7669070250191194,0.8332023060796647,0.7111111111111111,0.08333333333333333,0.7485416666666667,0.6240170940170939,13.5,207.0,0.08808405886241238,0.03677810441946452,0.06117990664548422,0.025458753860865747,0.08819171036881969,0.08789354290423876,0.14406978670324605,6.5383484153110105,23.092206477510977
0.4093475341796875,2810.143101303331,1956.9270399018944,0.09420408163265306,0.518485426902771,0.43135155737400055,bkwsti,500,5,rated,495,0.8524590163934426,v2,1536,0.25,tf,logreg,2,geo mean sqrt(p*v),pcen,3,False,False,0.7245041966020808,0.75817236769476,0.8236218178406468,0.7027777777777778,0.08333333333333333,0.7286342592592593,0.6588748974767212,19.0,205.0,0.09128223792171249,0.05137326327906183,0.07516092574643297,0.03367876570272817,0.08819171036881969,0.08582457741807858,0.1629377488494364,9.643650760992955,24.109126902482387
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,stage-1 only  (p),pcen,3,False,False,0.6193864480574337,0.7030351662318708,0.7905666853897522,0.6361111111111111,0.15,0.535462962962963,0.9475348725348726,69.0,176.0,0.032391487652689066,0.02898251749781341,0.049102169436736995,0.0529237746757157,0.0,0.023280915549148514,0.12121697585562272,35.082046690579496,36.62990581478473
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,perch only    (v),pcen,3,False,False,0.6290686899082427,0.7121356452306621,0.8510946639978898,0.6138888888888889,0.13888888888888887,0.6528240740740742,0.7322438717787554,22.5,174.0,0.050033308762802,0.027985586736739575,0.016732489132620067,0.04882887730901929,0.03469443332443554,0.07519782723034364,0.2489506500599063,14.773286702694158,38.44801685392889
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,p * v,pcen,3,False,False,0.6312642976446393,0.7117032392894463,0.811124497991968,0.6361111111111111,0.13888888888888887,0.55625,0.9651084010840109,62.0,173.0,0.027017501017673733,0.023463553715029874,0.031701708258056516,0.04738533919231106,0.01924500897298752,0.028158159464788234,0.09874123758770975,31.11671576500322,35.02855977627399
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,p * sqrt(v),pcen,3,False,False,0.6259804134341883,0.7076652079671,0.8100223909897212,0.6305555555555555,0.14444444444444446,0.5453703703703704,0.9490740740740741,62.0,174.5,0.028949969949054473,0.02543522464662356,0.0350212613581964,0.04882887730901931,0.00962250448649376,0.027281091863248997,0.10047469636208663,30.606371885605782,35.57035282366482
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,sqrt(p) * v,pcen,3,False,False,0.6364453164417564,0.7098611327820253,0.7924988497128543,0.6472222222222223,0.11666666666666665,0.5732407407407408,0.9499307193948244,67.0,170.5,0.026879879933262282,0.02183968366564481,0.05621819649241267,0.055486067653994935,0.016666666666666663,0.02933033882723087,0.14656024119596014,33.552198139615236,31.83158808479401
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,0,geo mean sqrt(p*v),pcen,3,False,False,0.6312642976446393,0.7117032392894463,0.811124497991968,0.6361111111111111,0.13888888888888887,0.55625,0.9651084010840109,62.0,173.0,0.027017501017673733,0.023463553715029874,0.031701708258056516,0.04738533919231106,0.01924500897298752,0.028158159464788234,0.09874123758770975,31.11671576500322,35.02855977627399
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,stage-1 only  (p),pcen,3,False,False,0.6269000735322406,0.7203292758474976,0.8217464500073196,0.6416666666666666,0.15,0.5376388888888889,0.9964300285597715,52.0,200.0,0.037518787936448354,0.03200897032995632,0.019325871402969434,0.041666666666666685,0.04409585518440983,0.025826985480546204,0.08060020439984651,19.576771950451892,28.394541729001368
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,perch only    (v),pcen,3,False,False,0.6446894014231083,0.7188811401309692,0.8414075741157512,0.6277777777777778,0.12222222222222223,0.6552777777777777,0.7696417347580139,28.0,198.5,0.0401881677035401,0.029044154090394812,0.05088451691512062,0.017347216662217817,0.06938886664887109,0.07559843554459399,0.2453577957096576,18.33030277982336,23.059705115200412
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,p * v,pcen,3,False,False,0.637061600212816,0.7214884209330256,0.8077141536226141,0.6527777777777778,0.13333333333333333,0.5613888888888889,0.9672743277394441,55.0,200.0,0.03356999946883991,0.03356662922825474,0.02603518805508933,0.045896421227384215,0.044095855184409845,0.02933384627076779,0.08300668784101636,13.527749258468683,25.821502667350714
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,p * sqrt(v),pcen,3,False,False,0.6317173497541643,0.7203433774353364,0.8048968650910399,0.6527777777777778,0.14444444444444446,0.5507870370370371,0.9880515241592351,60.0,200.0,0.035656805757466215,0.0320130010661368,0.021362693073517597,0.045896421227384215,0.05357583756107197,0.028165465859420633,0.0854535819096657,14.773286702694158,25.821502667350714
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,sqrt(p) * v,pcen,3,False,False,0.6446652757215209,0.7269913379353189,0.8394859131449529,0.6416666666666666,0.11666666666666665,0.5787037037037037,0.9723835333591432,38.5,200.0,0.03176580253551925,0.0352810990734608,0.014308435990867452,0.046398036356916854,0.049999999999999996,0.03361264153234455,0.10289541138338802,13.6106575888162,25.821502667350714
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,1,geo mean sqrt(p*v),pcen,3,False,False,0.637061600212816,0.7214884209330256,0.8077141536226141,0.6527777777777778,0.13333333333333333,0.5613888888888889,0.9672743277394441,55.0,200.0,0.03356999946883991,0.03356662922825474,0.02603518805508933,0.045896421227384215,0.044095855184409845,0.02933384627076779,0.08300668784101636,13.527749258468683,25.821502667350714
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,stage-1 only  (p),pcen,3,False,False,0.6014240382523118,0.6923151827489651,0.7644472481887176,0.6333333333333333,0.19999999999999998,0.5315740740740741,0.9830859199280252,73.0,197.5,0.030675458769647883,0.04220864630002404,0.027020632367302004,0.05464532103585004,0.08660254037844387,0.011129614223197568,0.12611697658257448,39.525308347943344,39.61060464067672
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,perch only    (v),pcen,3,False,False,0.6171871526173335,0.6961501427300671,0.767241185910125,0.6388888888888888,0.18888888888888888,0.6296296296296297,0.7992272347535506,41.5,195.5,0.05635517791736562,0.043002636886536674,0.08535854741952986,0.012729376930432905,0.10183501544346311,0.05062768308187415,0.24426743226594272,26.6786431439082,37.47999466382032
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,p * v,pcen,3,False,False,0.6174311147013358,0.6992585419186633,0.7658928199520983,0.6444444444444444,0.19444444444444442,0.5537962962962962,0.9737484737484735,72.0,197.0,0.029307873250431028,0.03983743802903096,0.03511669889686965,0.05422005915539757,0.09765775461803859,0.012352004552335007,0.14857006186259228,44.395945760846224,38.95189340712464
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,p * sqrt(v),pcen,3,False,False,0.609324667940406,0.6941518576642746,0.7657392689229717,0.6361111111111111,0.20000000000000004,0.5429629629629629,0.9783240151661204,72.0,197.0,0.03126047030224488,0.04078194789154467,0.0262019054542083,0.05853140973807079,0.08819171036881969,0.01137900429225367,0.13099794161158218,42.532340636273474,38.95189340712464
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,sqrt(p) * v,pcen,3,False,False,0.6246548976165114,0.707234786674039,0.7778616382339787,0.65,0.18888888888888888,0.5675,0.9537999537999537,67.0,197.0,0.028403926014674213,0.03844683885617329,0.030449056310030757,0.05833333333333335,0.09179284245476838,0.015877739872437437,0.173911535077935,43.71498598878879,38.95189340712464
0.4167673885822296,3702.9954039295294,1532.5496316021638,0.1424157218442933,0.3327493369579315,0.31314144283533096,blrwar1,500,5,rated,495,0.9262295081967213,v2,1536,0.25,tf,logreg,2,geo mean sqrt(p*v),pcen,3,False,False,0.6174311147013358,0.6992585419186633,0.7658928199520983,0.6444444444444444,0.19444444444444442,0.5537962962962962,0.9737484737484735,72.0,197.0,0.029307873250431028,0.03983743802903096,0.03511669889686965,0.05422005915539757,0.09765775461803859,0.012352004552335007,0.14857006186259228,44.395945760846224,38.95189340712464
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,stage-1 only  (p),pcen,3,False,False,0.6635707000690547,0.7105293269785613,0.8013443784341617,0.6416666666666667,0.09999999999999999,0.6216203703703704,0.8183631245461688,42.0,154.0,0.05298525268207751,0.036949962852775145,0.0925764316794277,0.03333333333333338,0.06009252125773315,0.06886691564512856,0.10652661878807552,32.449961479175904,56.80889014934194
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,perch only    (v),pcen,3,False,False,0.6688144081026519,0.7617819802030329,0.8794449646275488,0.6722222222222222,0.12222222222222223,0.7226388888888889,0.3208446251129178,5.5,154.0,0.0740977726010453,0.04118061634359398,0.03170735171602878,0.047385339192311055,0.06938886664887109,0.08489392323459022,0.18989363535745443,9.526279441628825,55.36469994500106
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,p * v,pcen,3,False,False,0.67742475432912,0.7233171653083407,0.8247312911261376,0.6472222222222223,0.03888888888888889,0.6584722222222222,0.78774609111215,36.0,153.5,0.053678445152561226,0.0316007904528286,0.09064808024993588,0.025458753860865796,0.02545875386086578,0.08523374157081512,0.12464110679085072,29.508473359359,57.41950887982237
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,p * sqrt(v),pcen,3,False,False,0.6707318109036909,0.7163031131205435,0.8149673285215453,0.6416666666666666,0.07222222222222223,0.6430555555555556,0.804778972520908,37.5,154.0,0.05442675990629031,0.038044508334373346,0.09764407368342361,0.016666666666666663,0.03849001794597505,0.07826629198716237,0.1082279020293718,36.03123644839294,56.80889014934194
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,sqrt(p) * v,pcen,3,False,False,0.6865656589266186,0.7322206506364921,0.877168531083807,0.6333333333333334,0.03333333333333333,0.6778703703703703,0.694122383252818,21.5,154.0,0.053907971557943996,0.026271331051475784,0.09201331603792999,0.046398036356916854,0.03333333333333333,0.09067658529000726,0.14947228645365598,16.03901493234544,56.80889014934194
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,0,geo mean sqrt(p*v),pcen,3,False,False,0.67742475432912,0.7233171653083407,0.8247312911261376,0.6472222222222223,0.03888888888888889,0.6584722222222222,0.78774609111215,36.0,153.5,0.053678445152561226,0.0316007904528286,0.09064808024993588,0.025458753860865796,0.02545875386086578,0.08523374157081512,0.12464110679085072,29.508473359359,57.41950887982237
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,1,stage-1 only  (p),pcen,3,False,False,0.6396660617074224,0.6798620720955154,0.86173313384581,0.563888888888889,0.05555555555555556,0.617962962962963,0.7203665879023321,22.5,154.0,0.051380089344356665,0.01900909140301655,0.06183686126896156,0.0375770812735241,0.041943524640393054,0.06678990104949735,0.09615151898050657,13.332291625973383,13.937359864766353
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,1,perch only    (v),pcen,3,False,False,0.6433938034434835,0.7502268281934276,0.8635503676733062,0.6638888888888889,0.11666666666666665,0.7146759259259259,0.4398553642739689,1.0,154.5,0.066360180698646,0.022308310253535538,0.030309885856546266,0.031549490810001475,0.0726483157256779,0.08223437214722665,0.04602843764872843,0.8660254037844386,14.465476141489432
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,1,p * v,pcen,3,False,False,0.6518040682819356,0.7039661031530949,0.8212145969498911,0.6166666666666667,0.049999999999999996,0.6582407407407408,0.7817129629629629,27.0,153.5,0.05016475265997984,0.01839593148454726,0.049885083921133194,0.0,0.03333333333333333,0.08421765545434245,0.11209704354166479,18.734993995195193,16.178689687363438
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,1,p * sqrt(v),pcen,3,False,False,0.6453684482312295,0.6877576690213285,0.8822493765912466,0.5666666666666668,0.05555555555555556,0.643287037037037,0.6850628112192453,17.5,154.0,0.05191029206395597,0.019340964880125846,0.06993865125825019,0.04166666666666663,0.041943524640393054,0.07809707319790025,0.12105990931397943,8.660254037844387,15.321553446044563
0.5185569524765015,4584.582377939608,1949.383793174966,0.13832804232804233,0.3247823417186737,0.3112618699669838,comsan,500,5,rated,495,0.9180327868852459,v2,1536,0.25,tf,logreg,1,sqrt(p) * v,pcen,3,False,False,0.6595558576475377,0.7144602326028923,0.8812827203238163,0.6027777777777777,0.05555555555555556,0.6763425925925927,0.6950396825396825,19.5,153.5,0.04879232549207131,0.021929803151205157,0.08585880246619261,0.00962250448649373,0.02545875386086578,0.08753841565584213,0.16609845032480694,15.874507866387544,16.178689687363438
